39,"{'129440': 16, '129410': 14, '8080': 13, '8040': 12, '8020': 11, '8010': 10, '4020': 10, '4010': 9, '20646': 14, '2080': 11, '2040': 10, '2020': 9, '2010': 8, '205': 7, '10646': 13, '1080': 10, '1040': 9, '1020': 8, '1010': 7, '105': 6, '11646': 13, '1180': 10, '1140': 9, '1120': 8, '1110': 7, '115': 6, '1127': 8, '1157': 9, '11117': 10, '11475': 12, '11953': 13, '2580': 11, '2540': 10, '2520': 9, '2510': 8, '255': 7, '2527': 9, '2557': 10, '25117': 11, '25475': 13, '25953': 14, '10720': 11, '10710': 10, '1075': 9, '10727': 11, '10757': 12, '107117': 13, '107475': 15, '107953': 16, '87120': 14, '87110': 13, '8715': 12, '87127': 14, '87157': 15, '871117': 16, '871475': 18, '174520': 15, '174510': 14, '17455': 13, '174527': 15, '174557': 16, '1745475': 19, '1745953': 20}"
40,"{'842828': 19, '842414': 18, '84212': 13, '84227': 14, '84257': 15, '842237': 17, '210828': 17, '210414': 16, '21012': 11, '21027': 12, '21057': 13, '210237': 15, '52414': 14, '5212': 9, '5227': 10, '5257': 11, '52117': 12, '52237': 13, '261656': 15, '26828': 14, '26414': 13, '2612': 8, '2627': 9, '2657': 10, '26117': 11, '26237': 12, '26477': 13, '55828': 15, '55414': 14, '5512': 9, '5527': 10, '5557': 11, '55117': 12, '55237': 13, '55477': 14, '113828': 16, '113414': 15, '11312': 10, '11327': 11, '11357': 12, '113117': 13, '113237': 14, '113477': 15, '183912': 14, '183927': 15, '1839117': 17, '1839237': 18}"
41,"{'4001020': 18, '4001021': 18, '1001021': 16, '501020': 15, '501021': 15, '121020': 13, '121021': 13, '271020': 14, '271021': 14}"
42,"{'41596': 13, '4798': 12, '424': 7, '231596': 15, '23798': 14, '2324': 9, '2312': 8, '4924': 10, '4912': 9, '4913': 9, '4929': 10, '4961': 11, '49503': 14, '1011596': 17, '101798': 16, '10124': 11, '10112': 10, '10113': 10, '10129': 11, '10161': 12, '101503': 15}"
43,{}
44,"{'45100': 12, '4550': 11, '75150': 15}"
45,"{'43020': 13, '43010': 12, '4305': 11, '43013': 12, '430481': 17, '2620': 9, '2610': 8, '265': 7, '2613': 8, '26239': 12, '26481': 13, '2710': 8, '275': 7, '2713': 8, '27239': 12, '27481': 13, '575': 8, '5713': 9, '2355': 10, '23513': 11, '4735': 11, '47313': 12, '9495': 12, '94913': 13}"
46,"{'1185': 9, '11813': 10, '11829': 11, '11861': 12, '118125': 13, '118507': 15, '295': 7, '2913': 8, '2929': 9, '2961': 10, '29125': 11, '29507': 13, '1235': 9, '12313': 10, '12329': 11, '12361': 12, '123125': 13, '123507': 15, '49913': 12, '49929': 13, '49961': 14, '499125': 15, '100113': 13, '100129': 14, '100161': 15, '1001125': 16}"
47,"{'1042038': 17, '522038': 16, '522039': 16, '262038': 15, '262039': 15, '132038': 14, '132039': 14, '292038': 15, '612039': 16, '10112038': 20, '20252038': 21}"
48,{}
49,"{'25213': 11, '25313': 11, '50913': 12, '102113': 13}"
50,{}
51,"{'91468': 14, '9734': 13, '922': 8, '95': 6, '43734': 15, '4322': 10, '435': 8, '89734': 16, '8922': 11, '895': 9, '36322': 13, '3635': 11, '145922': 15, '14595': 13}"
52,"{'51780': 13, '5890': 12, '5222': 10, '513': 6, '5959': 12, '51921': 13, '131780': 14, '13890': 13, '13222': 11, '1313': 7, '13959': 13, '131921': 14, '11913': 10, '24113': 11}"
53,"{'438250': 16, '438251': 16, '54250': 13, '54251': 13, '542023': 16, '13250': 11, '13251': 11, '132023': 14}"
