181,"{'877': 10, '466': 9, '416': 7, '417': 7, '437': 8, '477': 9, '4315': 11, '5132': 10, '566': 9, '516': 7, '517': 7, '537': 8, '577': 9, '27132': 12}"
182,{}
183,"{'39613': 12, '19812': 11, '19813': 11, '19829': 12, '2412': 8, '2413': 8, '2429': 9, '24247': 12, '5113': 9, '21113': 11}"
184,"{'6445': 12, '32218': 13, '3225': 11, '8018': 11, '805': 9, '4074': 12, '4018': 10, '405': 8, '2018': 9, '204': 7, '205': 7, '2013': 8, '1018': 8, '104': 6, '105': 6, '1013': 7, '5598': 12, '574': 9, '518': 7, '54': 5, '55': 5, '513': 6, '274': 7, '275': 7, '2713': 8, '27239': 12, '1154': 9, '1155': 9, '11513': 10, '4675': 11, '46713': 12, '467239': 16, '9375': 12}"
185,"{'40211': 12, '10010': 10, '5010': 9, '1286': 10, '1210': 7, '1310': 7, '1311': 7, '1351': 9, '13423': 12}"
186,{}
187,"{'27410': 12, '2745': 11, '6820': 11, '6810': 10, '685': 9, '3440': 11, '3420': 10, '3410': 9, '345': 8, '8654': 13, '840': 9, '820': 8, '85': 6, '440': 8, '420': 7, '410': 6, '45': 5, '413': 6, '429': 7, '461': 8, '4125': 9, '4507': 11, '540': 8, '520': 7, '510': 6, '55': 5, '513': 6, '529': 7, '561': 8, '5125': 9, '5507': 11, '1310': 7, '135': 6, '1313': 7, '1329': 8, '1361': 9, '13125': 10, '295': 7, '2913': 8, '2929': 9, '6113': 9, '12513': 10, '25313': 11, '50913': 12, '102113': 13}"
188,{}
189,"{'74256': 15, '92112': 13, '9256': 12, '92253': 14, '46112': 12, '4656': 11, '4629': 10, '4661': 11, '46125': 12, '46253': 13, '47112': 12, '4756': 11, '4729': 10, '4761': 11, '47125': 12, '97112': 13, '9729': 11}"
190,"{'79660': 15, '39860': 14, '2460': 10, '2461': 10, '419125': 15}"
191,"{'10656': 12, '2656': 10, '2657': 10, '13226': 11, '1356': 9, '1357': 9, '13117': 10, '29226': 12, '2956': 10, '2957': 10, '29117': 11, '29237': 12, '29477': 13, '29957': 14, '291917': 15, '12356': 12, '12357': 12, '24956': 13, '24957': 13, '249117': 14, '50156': 14, '50157': 14}"
192,"{'14252': 13, '8846': 13, '852': 9, '952': 9, '926': 8, '913': 7, '2126': 9, '2113': 8, '4513': 9, '9313': 10, '18913': 11}"
193,"{'45629': 13, '22813': 11, '11413': 10, '463123': 15, '92913': 13, '929123': 16}"
194,{}
195,{'102113': 13}
196,"{'4925': 11, '24655': 13, '123113': 13}"
197,"{'50248': 13, '50124': 12, '12125': 10, '12253': 11, '27124': 11, '27125': 11, '57124': 12}"
198,"{'102013': 13, '102113': 13, '204513': 14}"
199,{'271000': 14}
