32,"{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 2, 6: 2, 7: 2, 8: 4, 9: 8, 10: 8, 11: 6, 12: 12, 13: 12, 14: 6, 15: 8, 16: 7, 17: 2, 18: 0, 19: 0, 20: 0}"
33,"{0: 1, 1: 2, 2: 3, 3: 3, 4: 2, 5: 1, 6: 1, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
34,"{0: 1, 1: 1, 2: 2, 3: 4, 4: 5, 5: 7, 6: 8, 7: 10, 8: 12, 9: 13, 10: 16, 11: 17, 12: 19, 13: 22, 14: 19, 15: 10, 16: 2, 17: 0, 18: 0, 19: 0, 20: 0}"
35,"{0: 1, 1: 2, 2: 2, 3: 3, 4: 4, 5: 2, 6: 1, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
36,"{0: 1, 1: 2, 2: 3, 3: 3, 4: 6, 5: 7, 6: 9, 7: 13, 8: 14, 9: 18, 10: 22, 11: 23, 12: 21, 13: 22, 14: 20, 15: 13, 16: 8, 17: 4, 18: 1, 19: 1, 20: 1}"
37,"{0: 1, 1: 1, 2: 2, 3: 3, 4: 3, 5: 4, 6: 6, 7: 7, 8: 8, 9: 9, 10: 8, 11: 5, 12: 3, 13: 4, 14: 3, 15: 2, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
38,"{0: 1, 1: 1, 2: 2, 3: 3, 4: 4, 5: 4, 6: 6, 7: 7, 8: 8, 9: 8, 10: 8, 11: 12, 12: 10, 13: 9, 14: 8, 15: 4, 16: 2, 17: 0, 18: 0, 19: 0, 20: 0}"
39,"{0: 1, 1: 2, 2: 2, 3: 3, 4: 4, 5: 3, 6: 2, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
40,"{0: 1, 1: 1, 2: 2, 3: 3, 4: 4, 5: 7, 6: 9, 7: 13, 8: 18, 9: 24, 10: 30, 11: 33, 12: 36, 13: 33, 14: 27, 15: 20, 16: 14, 17: 7, 18: 2, 19: 1, 20: 0}"
41,"{0: 1, 1: 2, 2: 4, 3: 4, 4: 4, 5: 3, 6: 2, 7: 2, 8: 3, 9: 3, 10: 2, 11: 3, 12: 3, 13: 5, 14: 2, 15: 0, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
42,"{0: 1, 1: 2, 2: 2, 3: 3, 4: 4, 5: 2, 6: 1, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
43,"{0: 1, 1: 1, 2: 2, 3: 4, 4: 3, 5: 2, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
44,"{0: 1, 1: 2, 2: 3, 3: 4, 4: 5, 5: 5, 6: 5, 7: 5, 8: 6, 9: 7, 10: 8, 11: 10, 12: 10, 13: 8, 14: 5, 15: 2, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
45,"{0: 1, 1: 2, 2: 3, 3: 5, 4: 8, 5: 13, 6: 20, 7: 27, 8: 38, 9: 41, 10: 41, 11: 34, 12: 28, 13: 20, 14: 13, 15: 8, 16: 3, 17: 0, 18: 0, 19: 0, 20: 0}"
46,"{0: 1, 1: 2, 2: 2, 3: 3, 4: 2, 5: 3, 6: 1, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
47,"{0: 1, 1: 1, 2: 2, 3: 2, 4: 3, 5: 4, 6: 2, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
48,"{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
49,"{0: 1, 1: 1, 2: 2, 3: 4, 4: 5, 5: 5, 6: 5, 7: 4, 8: 4, 9: 4, 10: 4, 11: 4, 12: 4, 13: 6, 14: 5, 15: 5, 16: 2, 17: 1, 18: 0, 19: 0, 20: 0}"
50,"{0: 1, 1: 2, 2: 2, 3: 2, 4: 3, 5: 4, 6: 4, 7: 6, 8: 7, 9: 7, 10: 9, 11: 7, 12: 6, 13: 2, 14: 1, 15: 0, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
51,"{0: 1, 1: 1, 2: 1, 3: 2, 4: 4, 5: 5, 6: 6, 7: 6, 8: 10, 9: 10, 10: 7, 11: 6, 12: 4, 13: 4, 14: 3, 15: 1, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
52,"{0: 1, 1: 2, 2: 3, 3: 3, 4: 4, 5: 2, 6: 1, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
53,"{0: 1, 1: 1, 2: 1, 3: 1, 4: 2, 5: 2, 6: 2, 7: 1, 8: 1, 9: 1, 10: 2, 11: 4, 12: 3, 13: 2, 14: 1, 15: 1, 16: 1, 17: 1, 18: 0, 19: 0, 20: 0}"
54,"{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 2, 6: 2, 7: 2, 8: 3, 9: 5, 10: 6, 11: 6, 12: 6, 13: 7, 14: 8, 15: 7, 16: 5, 17: 4, 18: 2, 19: 0, 20: 0}"
55,"{0: 1, 1: 2, 2: 2, 3: 3, 4: 2, 5: 1, 6: 1, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
56,"{0: 1, 1: 1, 2: 1, 3: 2, 4: 3, 5: 3, 6: 4, 7: 6, 8: 8, 9: 9, 10: 10, 11: 10, 12: 12, 13: 12, 14: 12, 15: 9, 16: 7, 17: 4, 18: 1, 19: 0, 20: 0}"
57,"{0: 1, 1: 2, 2: 3, 3: 3, 4: 2, 5: 2, 6: 1, 7: 2, 8: 4, 9: 5, 10: 4, 11: 4, 12: 3, 13: 1, 14: 2, 15: 1, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
58,"{0: 1, 1: 2, 2: 2, 3: 4, 4: 2, 5: 4, 6: 2, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
59,"{0: 1, 1: 1, 2: 2, 3: 2, 4: 3, 5: 4, 6: 4, 7: 5, 8: 7, 9: 8, 10: 9, 11: 12, 12: 11, 13: 8, 14: 7, 15: 4, 16: 1, 17: 0, 18: 0, 19: 0, 20: 0}"
60,"{0: 1, 1: 2, 2: 2, 3: 3, 4: 3, 5: 4, 6: 5, 7: 5, 8: 7, 9: 10, 10: 10, 11: 13, 12: 16, 13: 16, 14: 16, 15: 15, 16: 13, 17: 9, 18: 6, 19: 3, 20: 0}"
61,"{0: 1, 1: 2, 2: 3, 3: 3, 4: 4, 5: 4, 6: 5, 7: 7, 8: 9, 9: 9, 10: 7, 11: 6, 12: 6, 13: 6, 14: 5, 15: 3, 16: 1, 17: 0, 18: 0, 19: 0, 20: 0}"
62,"{0: 1, 1: 1, 2: 2, 3: 4, 4: 4, 5: 4, 6: 4, 7: 5, 8: 6, 9: 7, 10: 8, 11: 7, 12: 8, 13: 7, 14: 6, 15: 6, 16: 3, 17: 2, 18: 1, 19: 0, 20: 0}"
63,"{0: 1, 1: 2, 2: 2, 3: 3, 4: 3, 5: 3, 6: 4, 7: 4, 8: 6, 9: 6, 10: 5, 11: 5, 12: 3, 13: 1, 14: 1, 15: 0, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
64,"{0: 1, 1: 1, 2: 1, 3: 1, 4: 2, 5: 3, 6: 3, 7: 5, 8: 8, 9: 11, 10: 14, 11: 19, 12: 14, 13: 9, 14: 8, 15: 4, 16: 2, 17: 0, 18: 0, 19: 0, 20: 0}"
65,"{0: 1, 1: 1, 2: 1, 3: 2, 4: 3, 5: 4, 6: 2, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
66,"{0: 1, 1: 2, 2: 4, 3: 3, 4: 5, 5: 4, 6: 5, 7: 4, 8: 2, 9: 2, 10: 2, 11: 2, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
67,"{0: 1, 1: 1, 2: 1, 3: 1, 4: 2, 5: 2, 6: 1, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
68,"{0: 1, 1: 1, 2: 1, 3: 1, 4: 2, 5: 1, 6: 1, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
69,"{0: 1, 1: 1, 2: 2, 3: 4, 4: 5, 5: 6, 6: 6, 7: 8, 8: 9, 9: 12, 10: 17, 11: 17, 12: 18, 13: 16, 14: 9, 15: 6, 16: 3, 17: 0, 18: 0, 19: 0, 20: 0}"
70,"{0: 1, 1: 1, 2: 1, 3: 1, 4: 2, 5: 1, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
71,"{0: 1, 1: 1, 2: 2, 3: 3, 4: 3, 5: 3, 6: 2, 7: 2, 8: 2, 9: 2, 10: 2, 11: 2, 12: 2, 13: 2, 14: 1, 15: 0, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
72,"{0: 1, 1: 2, 2: 2, 3: 3, 4: 3, 5: 5, 6: 5, 7: 7, 8: 9, 9: 12, 10: 15, 11: 15, 12: 22, 13: 19, 14: 16, 15: 13, 16: 6, 17: 3, 18: 3, 19: 0, 20: 0}"
73,"{0: 1, 1: 1, 2: 2, 3: 2, 4: 2, 5: 3, 6: 2, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
74,"{0: 1, 1: 2, 2: 2, 3: 2, 4: 3, 5: 3, 6: 2, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
75,"{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 2, 9: 4, 10: 4, 11: 5, 12: 7, 13: 6, 14: 3, 15: 3, 16: 2, 17: 1, 18: 0, 19: 0, 20: 0}"
76,"{0: 1, 1: 1, 2: 2, 3: 2, 4: 2, 5: 2, 6: 2, 7: 2, 8: 2, 9: 2, 10: 3, 11: 3, 12: 2, 13: 1, 14: 2, 15: 1, 16: 1, 17: 0, 18: 0, 19: 0, 20: 0}"
77,"{0: 1, 1: 1, 2: 1, 3: 2, 4: 3, 5: 3, 6: 4, 7: 5, 8: 7, 9: 9, 10: 9, 11: 10, 12: 9, 13: 10, 14: 8, 15: 5, 16: 5, 17: 2, 18: 1, 19: 0, 20: 0}"
78,"{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 2, 6: 2, 7: 3, 8: 6, 9: 8, 10: 8, 11: 10, 12: 12, 13: 11, 14: 8, 15: 5, 16: 4, 17: 1, 18: 0, 19: 0, 20: 0}"
79,"{0: 1, 1: 1, 2: 1, 3: 2, 4: 3, 5: 4, 6: 4, 7: 4, 8: 4, 9: 4, 10: 4, 11: 5, 12: 6, 13: 8, 14: 7, 15: 3, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
80,"{0: 1, 1: 2, 2: 3, 3: 3, 4: 4, 5: 6, 6: 7, 7: 8, 8: 13, 9: 16, 10: 21, 11: 22, 12: 21, 13: 18, 14: 12, 15: 8, 16: 4, 17: 2, 18: 0, 19: 0, 20: 0}"
81,"{0: 1, 1: 1, 2: 1, 3: 1, 4: 2, 5: 2, 6: 2, 7: 2, 8: 3, 9: 4, 10: 7, 11: 8, 12: 10, 13: 11, 14: 11, 15: 9, 16: 5, 17: 2, 18: 0, 19: 0, 20: 0}"
82,"{0: 1, 1: 1, 2: 1, 3: 2, 4: 3, 5: 3, 6: 3, 7: 3, 8: 3, 9: 3, 10: 3, 11: 2, 12: 2, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
83,"{0: 1, 1: 2, 2: 3, 3: 3, 4: 4, 5: 5, 6: 5, 7: 8, 8: 11, 9: 10, 10: 11, 11: 12, 12: 8, 13: 6, 14: 6, 15: 1, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
84,"{0: 1, 1: 2, 2: 2, 3: 3, 4: 5, 5: 5, 6: 6, 7: 9, 8: 13, 9: 17, 10: 20, 11: 19, 12: 18, 13: 15, 14: 9, 15: 6, 16: 4, 17: 2, 18: 1, 19: 0, 20: 0}"
85,"{0: 1, 1: 1, 2: 1, 3: 1, 4: 2, 5: 2, 6: 1, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
86,"{0: 1, 1: 1, 2: 2, 3: 3, 4: 3, 5: 2, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
87,"{0: 1, 1: 1, 2: 2, 3: 2, 4: 2, 5: 2, 6: 3, 7: 4, 8: 4, 9: 5, 10: 7, 11: 6, 12: 6, 13: 6, 14: 3, 15: 2, 16: 1, 17: 0, 18: 0, 19: 0, 20: 0}"
88,"{0: 1, 1: 1, 2: 2, 3: 3, 4: 5, 5: 5, 6: 5, 7: 6, 8: 9, 9: 13, 10: 19, 11: 21, 12: 27, 13: 28, 14: 29, 15: 24, 16: 18, 17: 10, 18: 3, 19: 1, 20: 0}"
89,"{0: 1, 1: 1, 2: 2, 3: 3, 4: 4, 5: 4, 6: 6, 7: 7, 8: 10, 9: 8, 10: 7, 11: 8, 12: 7, 13: 7, 14: 2, 15: 1, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
90,"{0: 1, 1: 1, 2: 1, 3: 1, 4: 2, 5: 4, 6: 4, 7: 6, 8: 10, 9: 12, 10: 16, 11: 20, 12: 20, 13: 20, 14: 20, 15: 15, 16: 9, 17: 4, 18: 3, 19: 1, 20: 0}"
91,"{0: 1, 1: 2, 2: 2, 3: 4, 4: 3, 5: 3, 6: 2, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
92,"{0: 1, 1: 2, 2: 2, 3: 3, 4: 4, 5: 5, 6: 5, 7: 6, 8: 6, 9: 8, 10: 9, 11: 14, 12: 14, 13: 11, 14: 8, 15: 3, 16: 1, 17: 0, 18: 0, 19: 0, 20: 0}"
93,"{0: 1, 1: 1, 2: 1, 3: 2, 4: 3, 5: 4, 6: 5, 7: 7, 8: 10, 9: 14, 10: 19, 11: 21, 12: 19, 13: 15, 14: 9, 15: 4, 16: 1, 17: 0, 18: 0, 19: 0, 20: 0}"
94,"{0: 1, 1: 1, 2: 1, 3: 2, 4: 2, 5: 2, 6: 2, 7: 2, 8: 2, 9: 2, 10: 4, 11: 6, 12: 10, 13: 10, 14: 10, 15: 10, 16: 8, 17: 4, 18: 0, 19: 0, 20: 0}"
95,"{0: 1, 1: 1, 2: 2, 3: 2, 4: 1, 5: 1, 6: 1, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
96,"{0: 1, 1: 1, 2: 1, 3: 2, 4: 3, 5: 3, 6: 3, 7: 4, 8: 5, 9: 8, 10: 11, 11: 13, 12: 16, 13: 15, 14: 15, 15: 13, 16: 8, 17: 6, 18: 2, 19: 0, 20: 0}"
97,"{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 2, 11: 3, 12: 3, 13: 2, 14: 2, 15: 2, 16: 2, 17: 0, 18: 0, 19: 0, 20: 0}"
98,"{0: 1, 1: 1, 2: 2, 3: 2, 4: 2, 5: 3, 6: 4, 7: 6, 8: 7, 9: 8, 10: 11, 11: 12, 12: 11, 13: 10, 14: 9, 15: 6, 16: 4, 17: 2, 18: 0, 19: 0, 20: 0}"
99,"{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 1, 13: 1, 14: 1, 15: 1, 16: 1, 17: 0, 18: 0, 19: 0, 20: 0}"
100,"{0: 1, 1: 2, 2: 3, 3: 3, 4: 4, 5: 6, 6: 6, 7: 6, 8: 7, 9: 7, 10: 8, 11: 9, 12: 8, 13: 6, 14: 6, 15: 6, 16: 3, 17: 0, 18: 0, 19: 0, 20: 0}"
101,"{0: 1, 1: 2, 2: 3, 3: 3, 4: 2, 5: 3, 6: 5, 7: 6, 8: 6, 9: 6, 10: 5, 11: 5, 12: 5, 13: 6, 14: 5, 15: 1, 16: 1, 17: 0, 18: 0, 19: 0, 20: 0}"
102,"{0: 1, 1: 1, 2: 2, 3: 3, 4: 2, 5: 4, 6: 2, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
103,"{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
104,"{0: 1, 1: 2, 2: 2, 3: 3, 4: 3, 5: 5, 6: 4, 7: 3, 8: 4, 9: 4, 10: 4, 11: 3, 12: 2, 13: 2, 14: 1, 15: 0, 16: 0, 17: 0, 18: 0, 19: 0, 20: 0}"
105,"{0: 1, 1: 2, 2: 3, 3: 4, 4: 4, 5: 4, 6: 4, 7: 4, 8: 6, 9: 7, 10: 8, 11: 8, 12: 8, 13: 8, 14: 8, 15: 8, 16: 6, 17: 6, 18: 2, 19: 0, 20: 0}"
